	aneu	text	label	insulte	grau	rol	tipus	insults
121	tweet74_1235000495640653837	@laSextaTV M'encanta. Que nerviosos us poneis, la pell molt fina quan no es tracta d'uns altres	NOVIOLENTO	NO				[]
122	tweet68_1234939499244900352	@laSextaTV Llibertat d expresin jo anava a retractar-me x els collons, bé Cayetana bé	NOVIOLENTO	NO				[]
123	tweet74_1234910422697943043	@laSextaTV La SECTA és la vertadera seu del #PSOEMOS	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['La SECTA', 'PSOEMOS']
124	tweet96_1235208997126451202	@IreneMontero T eres CARALLOT o ho portes de sèrie ? https://t.co/hic1iouwa0	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['CARALLOT']
125	tweet50_1235298455746162690	@IreneMontero BALEARS. Es jutja pels actes i fets, no per les paraules.	NOVIOLENTO	NO				[]
126	tweet94_1235459505665773568	@laSextaTV Efectivament as és. La llibertat de premsa li serveix a Ferreras i compaia per a atacar als qui no pensen com a l. La seua falta d'imparcialitat, necessària en el periodisme, és ms que evident. El pot criticar però ull amb ficar-se amb l.	NOVIOLENTO	NO				[]
127	tweet27_1591066150045380608	@BeatrizTalegon no donaran cap, ni tampoc faran helga pels morts per no haver sigut atesos durant el C0VlD ni els errors de tractament no per a això no hi ha vagues ni aturs. Només van si és Ayuso la president!!  fan fàstic!!!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['fan fàstic']
128	tweet62_1234937743706333186	@laSextaTV @cayetanaAT Dóna'ls caa!!!, i sobretot als teus del @populars estreidos ideolgicos, cuidat amb el seudosegoviano q quan puga li la prepara...	NOVIOLENTO	NO				[]
129	tweet76_1235122464545320961	@laSextaTV lvarez de Toledo aquesta encontra de la Sexta i de les dones això és bo o dolent per al seu partit?	NOVIOLENTO	NO				[]
130	tweet68_1593238488899526656	"Cert... Per a molts, el smbolo d'un dictador genocida que asesin a milers de persones...A PRENDRE PER CUL LA PUTA CRUZ...  Ayuso vol blindar la Vall dels Cados perquè és un smbolo ""de tots""  https://t.co/nugxl6oexi"	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['A PRENDRE PER CUL', 'LA PUTA']
131	tweet75_1592168945704120320	#YoConAyuso quant ms conec l'esquerra de Madrid, ms m'agrada Ayuso. Si estigueren preocupats per la sanitat, haran una manifa nacional i en totes les autonomas. Els importa tres collons la sanitat. Només volen muntar la seua màfia amb els teus diners a Madrid. Puta xusma.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Puta xusma']
132	tweet16_1234938259224043528	@laSextaTV Bravo per Cayetana	NOVIOLENTO	NO				[]
133	tweet25_1234924833726779397	@laSextaTV La secta en la seua lnea...	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['La secta']
134	tweet19_1593576424262205441	"@juanjodom @IreneMontero @populars @PSOE @IdiazAyuso És la ""puta mestressa"" gràcies al blanqueig que la fan la majora dels mitjans de comunicacin.  En el Zendal habr uns 49 malalts i 177 professionals per a atendre'ls, alguns dónes no hi ha malalts,Ayuso malbarata en la nau amb llits i tanca ms de la meitat de les urgències. https://t.co/c5pxp5jelf"	NOVIOLENTO	SI				['puta mestressa']
135	tweet16_1235028576820322306	@laSextaTV @cayetanaAT No s cmo us atrevis a pretendre que es retracte. @cayetanaAT té tota la razon i vosaltres sou una vergenza.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['sou una vergenza']
136	tweet42_1235259595897131008	@laSextaTV I potser és que s'equivoca...	NOVIOLENTO	NO				[]
137	tweet88_1234938795625242624	@laSextaTV Poc ha dit per al que se us pot dir!! Sou verí	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sou verí']
138	tweet0_1235208262330527744	@IreneMontero RES justifica una agresin sexual i RES  justifica que vostè banalitze l'abús de l'alcohol. I no s'entossudisca, aqueixa frase davant una pancarta, val, però impropi en boca d'una ministra, un complet DISBARAT.	NOVIOLENTO	NO				[]
139	tweet25_1591059701097443328	Avui tots els mitjans, pblicos inclosos, bolcats amb la sedicin, Ayuso i Nazilensky. Fotre qu fàstic li estic agafant a la caixa ximple, és infumable del tot. Netflix s'ha d'estar folrant.	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['qu fàstic']
140	tweet18_1235577265653772288	@IreneMontero No es pot ser ms pattica , no ests preparada ni per a dirigir la teua casa , com intentes dirigir un ministeri ? Ahhh ja ja	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['pattica']
141	tweet36_1591078342446714887	@Puntual24H Que fàstic d'esquerra els importa jn carajolos pacients només volen traure rdito poltico per a hwcer dóna-ho a ayuso.. que pena podem i psoe	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['Que fàstic']
142	tweet91_1234915658485370881	@laSextaTV És que ella és valent.	NOVIOLENTO	NO				[]
143	tweet8_1235289205045170178	@IreneMontero @PODEM Haban mes opcions: *Només i sense Montero viu com vull* *Jo i el meu penis ens reimos d'Irene*	NOVIOLENTO	NO				[]
144	tweet95_1591933951706550272	@borjateran @angeljimenez Perquè jo demane hora avui i me la donen el juevesas que deixem de polititzar aquesta merda ja!!! Que se us veu el plomall i fa fàstic! Això és un problema d'un pas sencer, no de madrid i Ayuso https://t.co/b5kjqxrvlj	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['merda', 'fa fàstic']
145	tweet60_1234945811370463232	@laSextaTV I no diu cap mentida.	NOVIOLENTO	NO				[]
146	tweet12_1591881519857307648	@fsegrelles1972 @pelorduy Si ha de ser tots pollosos social coministas que no sabeis guanyar sense agitar els carrers. Fem. Les prximas eleccions el poble de Madrid parlar. Ayuso majora absoluta . Colla  de farsants. Feu fàstic	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['pollosos social coministas', 'Fem', 'Colla  de farsants', 'Feu fàstic']
147	tweet56_1235286746084052992	@laSextaTV @cayetanaAT @vox_és @Santi_ABASCAL, però veurem, si això el consideris atac, la qual cosa haceis @laSextaTV amb VOX, com ho classifiquem? De debò tenir una mica de dignitat i autocritica primer.	NOVIOLENTO	NO				[]
148	tweet56_1234953649337569282	@laSextaTV Gran Cayetana. Secta!!	NOVIOLENTO	SI				['Secta']
149	tweet54_1235255351890645004	@laSextaTV Esquerra Afonada amenaçant   https://t.co/kxnosfn8ss  Sou fem desinformativa #Fem https://t.co/4ot9lxjjni	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['Afonada', 'amenaçant', 'Sou fem desinformativa', 'Fem']
150	tweet33_990462572070604801	Ada Colau no sap d'història. Ada Colau no sap de Geografa @AdaColau No sap. #fracassada https://t.co/gypduljt5g	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['fracassada']
151	tweet69_990271372239757312	És fotut quan et sents #lleig en comparacion amb un #home que muri fa mes de 100 aos.... @AkalEditor en El gran tour. Gua per a viatgers il·lustrats D. Muoz. https://t.co/klfzankph0	NOVIOLENTO	NO				[]
152	tweet2_1235544834238275585	@IreneMontero No t'esforces...la frasecita est a la teua altura. No esperbamos menys tenint en compte el teu nivell.	VIOLENTE	NO	MODERAT	EXECUTOR	ALTRE	['est a la teua altura', 'No esperbamos menys tenint en compte el teu nivell.']
153	tweet10_1235100676939636737	@laSextaTV Bé em sembla. Algú ha dit el que tots pensem. Fem de periodisme fals	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Fem', 'fals']
154	tweet10_1234984827209674752	@laSextaTV @cayetanaAT El que ha dit Cayetana no és mentida.	NOVIOLENTO	NO				[]
155	tweet43_1235213327640522753	@laSextaTV Sou el canal de TV mes manipulador, partidista i poc objectiu que hi ha despues de TV3  No he vist mai, un canal que calla els draps bruts del govern per a fer OPOSICION DE L'OPOSICION, vergonyós. Ademas sou responsables de difondre l'odi cap a VOX llamandolo extrema https://t.co/ig5xcgdigb	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['manipulador', 'calla els draps bruts', 'vergonyós', 'difondre l'odi']
156	tweet29_1234954437040508929	@laSextaTV Fan nmero un de Cayetana!!! Diu veritats com puos! Bravo!!!!!	NOVIOLENTO	NO				[]
157	tweet44_1235148174014193664	@laSextaTV Sou pura FakeNews asi que a fotre's sectaris de merda. La televisin es mor i és gràcies a vosaltres.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['a fotre's sectaris de merda.']
158	tweet79_1234910824751345670	@laSextaTV Sou igual de dolents que TV3. I això és a dir molt	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sou igual de dolents']
159	tweet3_1235287829707665414	@laSextaTV Una televisin que anava a desaparèixer i que va ser alçada per Soraya Sez permetent la fusin il·legal d'Atresmedia, mentre dej caure a un grup meditico patriota com Intereconoma que era el contrapès als mitjans globalistes finançats per Soros dems patulea.	NOVIOLENTO	NO				[]
160	tweet86_989648251904241664	@ange4704 @SweetSalvat0re 1Vos aquestes comparant el pit d'un home amb el d'una dona, dient que use corpio només per la seua obesitat. #ridiculo. 2 vós no saps pel que lluite o no	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['ridiculo']
161	tweet88_1234849471680458752	@laSextaTV Em representa totalment. No ha dit res que no pensem molts des de sempre. Llibertat d'expresin es diu, perquè com no estis acostumats us costa reconèixer-les	NOVIOLENTO	NO				[]
162	tweet46_1234893312915578883	@laSextaTV I ha de retractar-se per dir la veritat?	NOVIOLENTO	NO				[]
163	tweet54_1234954624530100224	@laSextaTV És la pura veritat. Slo faltava que damunt no poguera dir-se.	NOVIOLENTO	NO				[]
164	tweet49_1235275879066087425	@IreneMontero Delira aquesta demagoga ignorant. Tot delicte cal provar-ho, això és la presuncin d'innocència. Clar que el chavismo i el terror morat sempre juguen amb la presuncin de culpabilitat dels dems	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['Delira', 'demagoga ignorant', 'terror morat']
165	tweet97_1236200361414836224	@IreneMontero @TVSALSEO Sola i borratxa??? Però que coo est passant al vostre cap ... Això és Poltica??? Que el que cal conscienciar i educar al món que no es pot matar per matar ni violar ni agredir...siga home o dona...ja n'hi ha prou de populisme barat	NOVIOLENTO	NO				[]
166	tweet6_1235180451939090435	@laSextaTV A veure, que tennis tot el dret a ser tot el manipuladors i sectaris que queris però si després us ho recorden no hagis pucheritos	NOVIOLENTO	SI				['manipuladors', 'sectaris']
167	tweet92_1234971280484360192	@laSextaTV @cayetanaAT Trau desaparezcis, sectaris. Poc us ha dit per al que sou.	VIOLENT	SI	GREU	EXECUTOR	ALTRE	['Trau desaparezcis', 'sectaris']
168	tweet63_1235676116351778817	@IreneMontero S es pot clar que es pot vosaltres els habis aconseguit enhorabona d'una barraca en 11 m al casopln de Galapagar cal reconèixer que sou gent llesta envoltada de gent esquizofrnica	NOVIOLENTO	NO				[]
169	tweet89_1235178537482694656	@laSextaTV I es nota que cou....   laSecta	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['laSecta']
170	tweet38_1235123154906787840	@laSextaTV A la foguera. Que es retracte i faça un acte de fe	VIOLENT	SI	GREU	EXECUTOR	ALTRE	['A la foguera']
171	tweet27_1235193827733975046	@IreneMontero Les meues aspiracions com a dona, no són arribar a casa borratxa, sàrria arribar sana i estàlvia a la meua  casa,  cuidat amb el que es vol ideologitzar...	NOVIOLENTO	NO				[]
172	tweet27_1234929353538011137	@laSextaTV Totalment d'acord amb @cayetanaAT	NOVIOLENTO	NO				[]
173	tweet50_1234926102436552705	@laSextaTV Que vostès demanen que es retracte és un acudit. Jo estic molt d'acord amb ella.	NOVIOLENTO	NO				[]
174	tweet77_1593587623066583040	@europapress_tv @cucagamarra @sanchezcastejon @IreneMontero I a l'ayuso?gamarra dónes entre meitat pena meitat fàstic.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['dónes entre meitat pena meitat fàstic']
175	tweet3_1235205614021890049	@laSextaTV Però si és que porta tooooooooda la razn del món!! @laSextaTV és el que és, un mitjà al servei de l'esquerra que no per a de fer poltica en tots els seus espais, qu no fa sinó dividir als espaoles en fatxes i progres segn el seu lnea editorial	NOVIOLENTO	NO				[]
176	tweet86_1591832897178198016	Quan crees q okdiario no pot donar ms fàstic https://t.co/0zuzdboprh	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['donar ms fàstic']
177	tweet49_1591715532746919937	@josevico4 Els de Madrid podeis anar a Castella-la Manxa que all la sanitat va de puta mare que no est Ayuso.  T'atenen ipso facto sense cita ni res i no hi ha cues d'espera per a operacions.	NOVIOLENTO	SI				['va de puta mare']
178	tweet22_1235274008217690114	@IreneMontero No saben a Harvard el que es van perdre.	NOVIOLENTO	NO				[]
179	tweet82_1234973957377286144	@laSextaTV Veritat, vertadera	NOVIOLENTO	NO				[]
180	tweet70_1592106976787697667	Seré claríssimament clar; no tinc ni puta idea de Madrid, no viu a Madrid, deixen de parlar-me de Madrid, Madrid no és l'infern en la terra ni m'importa un cojn Ayuso, si se'm mor un familiar a l'hospital no serà per culpa d'Ayuso.	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['ni puta idea', 'ni m'importa un cojn']
181	tweet78_1235179007802511362	@laSextaTV @cayetanaAT Bravo, hi ha veritats que dolen, fa falta ms Cayetanas en el PP, tot el meu suport	NOVIOLENTO	NO				[]
182	tweet16_1234903545469599745	@laSextaTV Vamossss Cashetanna!!	NOVIOLENTO	NO				[]
183	tweet68_1234838506310164481	@laSextaTV @cayetanaAT @cayetanaAT Ara que has vist als teus compaeros del PP aliar-se amb el cap de la Sextapo en comptes d'amb tu, comences a adonar-te en qu partit t'has ficat? Et liquidaran. Ficar-se amb la màfia no t'eixirà gratis.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sextapo', 'Ficar-se amb la màfia no t'eixirà gratis']
184	tweet48_1234916150158426120	@laSextaTV Si aqueixa mà la ponis en pronacin amb photoshop us quedava ms realista.	NOVIOLENTO	NO				[]
185	tweet52_1235258406795083776	@laSextaTV SECTA TRONADA I COMUNISTA!! @laSextaTV  #SanchezTraidor	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['SECTA TRONADA', 'SanchezTraidor']
186	tweet45_1234921183558193157	@laSextaTV Vosaltres sou els que clamis per la llibertat d'expresin? Sou sectaris i manipuladors, i fins i tot el reconocis pblicamente. És un dels vostres patrocinats el que ha dit aquest finde que vol veure a la premsa discrepant en la crcel. Fa mal A3 a defensar-vos.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Sou sectaris', 'manipuladors']
187	tweet53_991573278903812097	Jaja no la meua fanfarrona, per a ser cmo jo et falta muuuuchooo!!!  Jajaja #DasPena	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['DasPena']
188	tweet94_1235520375263555584	@laSextaTV Ningú es retracta de veritats com puos.	NOVIOLENTO	NO				[]
189	tweet27_1591779652036857856	@Monica_Garcia_G Eres repulsiva. Jodete que Ayuso guanyarà amb majora absoluta per a tancar-vos la puta bocaza a tots els rojos.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['Eres repulsiva', 'Jodete', 'per a tancar-vos la puta bocaza']
190	tweet82_1235288072515989505	@laSextaTV @cayetanaAT To estic d'acord amb Cayetana.	NOVIOLENTO	NO				[]
191	tweet6_1234896612591271940	@laSextaTV Com cou que us diguen la veritat en la cara !!!	NOVIOLENTO	NO				[]
192	tweet77_1235208017156562949	@IreneMontero Ens ixen molt cares les seues idioteses senta	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['les seues idioteses', 'idioteses']
193	tweet83_1235254226261069825	@IreneMontero que primer borratxes i després cridant pel carrer, eh.. https://t.co/ziourxbg9g	NOVIOLENTO	NO				[]
194	tweet83_1234908045915938816	@laSextaTV Ningú s'ha de retractar quan diu la veritat!	NOVIOLENTO	NO				[]
195	tweet78_1235264505619324928	@laSextaTV És possible que L6 reflexione que s'est equivocant i que Cayetana té razn. El sectarisme d'aquest mitjà no és aconsellable.	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['El sectarisme']
196	tweet97_1235232195540897793	@IreneMontero @PabloIglesias Jo tambin tinc dret a passejar-me amb un iPhone per les 3000 habitatges sense que em roben, però aqueix dret no em protegeix dels delinqüents, per la qual cosa utilitze el sentit comn i no ho faig. Les lleis no canvien la realitat, i els delictes ja estn castigats.	NOVIOLENTO	NO				[]
197	tweet12_1235217129634492416	@IreneMontero Perquè ha de ser pel teu barri... la decència no porta vestit, ni color, ni sexe. Massa criminalitzat el tennis tot menys la pasta. #EstafaBancoPopular	NOVIOLENTO	NO				[]
198	tweet88_1234850583808487433	@laSextaTV @cayetanaAT Tot el meu suport a @cayetanaAT , per ser la nica persona valenta que parla clar en el @populars .  La resta d'homes volent caure-li bé a una esquerra radical que els devora a poc a poc.	NOVIOLENTO	NO				[]
199	tweet90_1234942575934681095	@laSextaTV @cayetanaAT Tot el meu suport a aqueixa gran demcrata i defensora de la llibertat @cayetanaAT. @laSextaTV s'ha convertit en un mitjà al servei de la progressa i el golosino cataln.	NOVIOLENTO	NO				[]
200	tweet16_1591812949383196672	@Girauters Jo tambin amb Ayuso, i amb la seua puta mare!!!	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['la seua puta mare']
201	tweet25_1235234251915833345	"@IreneMontero Ahir m'acos una dona borratxa a la platja, on la denuncie? estava gritndole a quant home passava, va venir corrent cap a m, i li vaig dir ""ja em vaig"" senta pena, va dir ""Ai, però que sec"" i es va anar, uns altres se'ls acostaven, ella els cridava, que fem? Qualsevol boja governa"	VIOLENT	SI	MODERAT	EXECUTOR	POLITICA	['boja']
202	tweet64_1234889315949404160	@laSextaTV La veritat és la veritat.	NOVIOLENTO	NO				[]
203	tweet10_1234835332128018432	@laSextaTV cal respectar tambien la mita de catalua la mita del pais basc i la mita d'espaa tambien nesecitamos dialogue  per fabor, és la mita del poble espaol	NOVIOLENTO	NO				[]
204	tweet29_1235015267505319936	@laSextaTV Totalment a favor seu. Todava em recorde de quan fusteis a cercar als votants de VOX a les portes de la seua casa. No he vist el mateix amb els nacionalistes o amb la resta.   100% Cayetana.	NOVIOLENTO	NO				[]
205	tweet92_1591848951996895232	A veure pro manifestacin: Que és una puta distraccin Que continuaran destruint la Sanitat  Que seguiran jodiendonos entre tots els polticos Que el problema no és la rabosa d'Ayuso Que són tots els polticos  Que són uns chupopteros fills de puta al servei dels EUA	VIOLENT	SI	MODERAT	EXECUTOR	ALTRE	['puta distraccin', 'destruint', 'jodiendonos', 'la rabosa de', 'chupopteros', 'fills de puta']
206	tweet95_1592069389251383297	"@quiquepeinado Quique contesta: l'eslògan de la manifestacin era ""AYUSO  PUTA""?"	VIOLENT	SI	MODERAT	INFORMATIU	ALTRE	"['PUTA""?']"
207	tweet83_1235205016794927109	@IreneMontero Aquest ministeri, treballa!!! https://t.co/03vaelbqm1	NOVIOLENTO	NO				[]
208	tweet84_1592441328771956737	@mescojono En la comunitat Valenciana la sanitat és una puta merda i no est Ayuso. A Madrid l'esquerra vol desfer-se d'Ayuso perquè est fent un treball magnfico. Però aqu estn psoe i catalanistes i va pitjor que malament. Trau Yuso i Almeida estigueren aqu.	VIOLENT	SI	MODERAT	PASSIU	ALTRE	['és una puta merda']
209	tweet74_1235634894405013509	@IreneMontero Tenint en compte el problema que tenen molts jvenes amb l'alcohol, aqueix comentari és una barbaritat .	NOVIOLENTO	NO				[]
